84.10 , -4.08 , -80.00
84.20 , -4.08 , -84.00
84.30 , -4.08 , -85.00
84.40 , -4.08 , -84.00
84.50 , -4.08 , -85.00
84.60 , -4.08 , -82.00
84.70 , -4.08 , -80.00
84.80 , -4.08 , -80.00
84.90 , -4.08 , -80.00
85.00 , -4.08 , -80.00
85.10 , -4.08 , -81.00
85.20 , -4.08 , -81.00
85.30 , -4.08 , -79.00
85.40 , -4.08 , -79.00
85.50 , -4.08 , -78.00
85.60 , -4.08 , -78.00
85.70 , 4.08 , 97.00
85.80 , 4.08 , 93.00
85.90 , 4.08 , 96.00
86.00 , 4.08 , 99.00
86.10 , 4.08 , 99.00
86.20 , 4.08 , 97.00
86.30 , 4.08 , 99.00
86.40 , 4.08 , 98.00
86.50 , 4.08 , 99.00
86.60 , 4.08 , 99.00
86.70 , 4.08 , 98.00
86.80 , 4.08 , 97.00
86.90 , 4.08 , 97.00
87.00 , 4.08 , 97.00
87.10 , 4.08 , 98.00
87.20 , 4.08 , 98.00
87.30 , 4.08 , 96.00
87.40 , 4.08 , 95.00
87.50 , 4.08 , 94.00
87.60 , 4.08 , 93.00
87.70 , 4.08 , 97.00
87.80 , 4.08 , 96.00
87.90 , 4.08 , 94.00
88.00 , 4.08 , 93.00
88.10 , 4.08 , 93.00
88.20 , 4.08 , 91.00
88.30 , 4.08 , 95.00
88.40 , 4.08 , 96.00
88.50 , 4.08 , 93.00
88.60 , 4.08 , 92.00
88.70 , 4.08 , 90.00
88.80 , 4.08 , 90.00
88.90 , 4.08 , 92.00
89.00 , 4.08 , 95.00
89.10 , 4.08 , 93.00
89.20 , 4.08 , 92.00
89.30 , 4.08 , 90.00
89.40 , 4.08 , 88.00
89.50 , 4.08 , 90.00
89.60 , 4.08 , 90.00
89.70 , 4.08 , 90.00
89.80 , 4.08 , 90.00
89.90 , 4.08 , 86.00
90.00 , 4.08 , 85.00
90.10 , 4.08 , 87.00
90.20 , 4.08 , 87.00
90.30 , 4.08 , 91.00
90.40 , 4.08 , 90.00
90.50 , 4.08 , 87.00
90.60 , 4.08 , 85.00
90.70 , 4.08 , 85.00
90.80 , 4.08 , 86.00
90.90 , 4.08 , 90.00
91.00 , 4.08 , 89.00
91.10 , 4.08 , 87.00
91.20 , 4.08 , 86.00
91.30 , 4.08 , 85.00
91.40 , 4.08 , 84.00
91.50 , 4.08 , 86.00
91.60 , 4.08 , 88.00
91.70 , 4.08 , 87.00
91.80 , 4.08 , 87.00
91.90 , 4.08 , 84.00
92.00 , 4.08 , 81.00
92.10 , 4.08 , 84.00
92.20 , 4.08 , 87.00
92.30 , 4.08 , 90.00
92.40 , 4.08 , 92.00
92.50 , 4.08 , 90.00
92.60 , 4.08 , 85.00
92.70 , 4.08 , 84.00
92.80 , 4.08 , 83.00
92.90 , 4.08 , 87.00
93.00 , 4.08 , 89.00
93.10 , 4.08 , 90.00
93.20 , 4.08 , 88.00
93.30 , 4.08 , 85.00
93.40 , 4.08 , 82.00
93.50 , 4.08 , 81.00
93.60 , 4.08 , 85.00
93.70 , 4.08 , 85.00
93.80 , 4.08 , 86.00
93.90 , 4.08 , 86.00
94.00 , 4.08 , 82.00
94.10 , 4.08 , 80.00
94.20 , 4.08 , 80.00
94.30 , -5.10 , -153.00
94.40 , -5.10 , -108.00
94.50 , -5.10 , -110.00
94.60 , -5.10 , -109.00
94.70 , -5.10 , -106.00
94.80 , -5.10 , -108.00
94.90 , -5.10 , -111.00
95.00 , -5.10 , -111.00
95.10 , -5.10 , -108.00
95.20 , -5.10 , -106.00
95.30 , -5.10 , -105.00
